text	labels
We found that ( i ) gabapentin reduced the activations in the bilateral operculoinsular cortex , independently of the presence of central sensitization ; ( ii ) gabapentin reduced the activation in the brainstem , only during central sensitization ; ( iii ) gabapentin suppressed stimulus - induced deactivations , only during central sensitization ; this effect was more robust than the effect on brain activation .	O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O
The observed drug - induced effects were not due to changes in the baseline fMRI signal .	O O O O O O O O O O O O O O O O O
These findings indicate that gabapentin has a measurable antinociceptive effect and a stronger antihyperalgesic effect most evident in the brain areas undergoing deactivation , thus supporting the concept that gabapentin is more effective in modulating nociceptive transmission when central sensitization is present .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O
Investigation of mitochondrial involvement in the experimental model of epilepsy induced by pilocarpine .	O O O O O O O O O B-Disease O O B-Chemical O
Mitochondrial abnormalities have been associated with several aspects of epileptogenesis , such as energy generation , control of cell death , neurotransmitter synthesis , and free radical ( FR ) production .	B-Disease I-Disease O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O
Increased production of FRs may cause mtDNA damage leading to decreased activities of oxidative phosphorylation complexes containing mtDNA - encoded subunits .	O O O O O O O O O O O O O O O O O O O O O O
In this study , we investigated whether increased generation of FR during status epilepticus would be sufficient to provoke abnormalities in mtDNA and in the expression and activity of cytochrome c oxidase ( CCO ) , complex IV of the respiratory chain , in the chronic phase of the pilocarpine model of temporal lobe epilepsy .	O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O B-Disease I-Disease I-Disease O
DNA analysis revealed low amounts of a 4 . 8 kb mtDNA deletion but with no differences in frequency or quantity in the control and experimental groups .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We did not find abnormalities in the expression and distribution of an mtDNA - encoded subunit of CCO ( CCO - I ) or a relative decrease in CCO - I when compared with nuclear - encoded subunits ( CCO - IV and SDH - fp ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
No abnormality in CCO activity was observed through histochemistry .	O O O O O O O O O O
Although evidences of mitochondrial abnormalities were found in previously published studies , our results do not suggest that the FRs , generated during the acute phase , determined important abnormalities in mtDNA , in expression of CCO - I , and in CCO activity .	O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Adverse effect of the calcium channel blocker nitrendipine on nephrosclerosis in rats with renovascular hypertension .	O O O O B-Chemical O O B-Chemical O B-Disease O O O B-Disease I-Disease O
The effect of a 6 - week treatment with the calcium channel blocker nitrendipine or the angiotensin converting enzyme inhibitor enalapril on blood pressure , albuminuria , renal hemodynamics , and morphology of the nonclipped kidney was studied in rats with two - kidney , one clip renovascular hypertension .	O O O O O O O O O O B-Chemical O O B-Chemical O O B-Chemical O O O B-Chemical O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O
Six weeks after clipping of one renal artery , hypertensive rats ( 178 + / - 4 mm Hg ) were randomly assigned to three groups : untreated hypertensive controls ( n = 8 ) , enalapril - treated ( n = 8 ) , or nitrendipine - treated ( n = 10 ) .	O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O B-Chemical O O O O O O O O O B-Chemical O O O O O O O O
Sham - operated rats served as normotensive controls ( 128 + / - 3 mm Hg , n = 8 ) .	O O O O O O O O O O O O O O O O O O O O O O
After 6 weeks of treatment , renal hemodynamics ( glomerular filtration rate and renal plasma flow ) were measured in the anesthetized rats .	O O O O O O O O O O O O O O O O O O O O O O O O
Renal tissue was obtained for determination of glomerular size and sclerosis .	O O O O O O O O O O O O
Enalapril but not nitrendipine reduced blood pressure significantly .	B-Chemical O O B-Chemical O O O O O
After 6 weeks of therapy , glomerular filtration rate was not different among the studied groups .	O O O O O O O O O O O O O O O O O
Renal plasma flow increased , but albumin excretion and glomerulosclerosis did not change after enalapril treatment .	O O O O O O O O O B-Disease O O O O B-Chemical O O
In contrast , in the nitrendipine - treated group albuminuria increased from 12 . 8 + / - 2 progressively to 163 + / - 55 compared with 19 . 2 + / - 9 mg / 24 hr in the hypertensive controls .	O O O O O B-Chemical O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O
Furthermore , glomerulosclerosis index was significantly increased in the nitrendipine - treated group compared with the hypertensive controls ( 0 . 38 + / - 0 . 1 versus 0 . 13 + / - 0 . 04 ) .	O O B-Disease O O O O O O B-Chemical O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O
In addition , glomerular size was higher in the nitrendipine - treated group ( 14 . 9 + / - 0 . 17 10 ( - 3 ) mm2 ) but lower in the enalapril - treated group ( 11 . 5 + / - 0 . 15 10 ( - 3 ) mm2 ) compared with the hypertensive controls ( 12 . 1 + / - 0 . 17 10 ( - 3 ) mm2 ) . ( ABSTRACT TRUNCATED AT 250 WORDS )	O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O
Ketoconazole induced torsades de pointes without concomitant use of QT interval - prolonging drug .	B-Chemical O B-Disease I-Disease I-Disease O O O O O O O O O O
Ketoconazole is not known to be proarrhythmic without concomitant use of QT interval - prolonging drugs .	B-Chemical O O O O O O O O O O O O O O O O
We report a woman with coronary artery disease who developed a markedly prolonged QT interval and torsades de pointes ( TdP ) after taking ketoconazole for treatment of fungal infection .	O O O O O B-Disease I-Disease I-Disease O O O O B-Disease I-Disease I-Disease O B-Disease I-Disease I-Disease O B-Disease O O O B-Chemical O O O B-Disease I-Disease O
Her QT interval returned to normal upon withdrawal of ketoconazole .	O O O O O O O O O B-Chemical O
Genetic study did not find any mutation in her genes that encode cardiac IKr channel proteins .	O O O O O O O O O O O O O O O O O
We postulate that by virtue of its direct blocking action on IKr , ketoconazole alone may prolong QT interval and induce TdP .	O O O O O O O O O O O O O B-Chemical O O O O O O O B-Disease O
This calls for attention when ketoconazole is administered to patients with risk factors for acquired long QT syndrome .	O O O O O B-Chemical O O O O O O O O O B-Disease I-Disease I-Disease O
Cerebral vasculitis following oral methylphenidate intake in an adult : a case report .	B-Disease I-Disease O O B-Chemical O O O O O O O O O
Methylphenidate is structurally and functionally similar to amphetamine .	B-Chemical O O O O O O B-Chemical O
Cerebral vasculitis associated with amphetamine abuse is well documented , and in rare cases ischaemic stroke has been reported after methylphenidate intake in children .	B-Disease I-Disease O O B-Disease I-Disease O O O O O O O O B-Disease I-Disease O O O O B-Chemical O O O O
We report the case of a 63 - year - old female who was treated with methylphenidate due to hyperactivity and suffered from multiple ischaemic strokes .	O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O O O O B-Disease I-Disease O
We consider drug - induced cerebral vasculitis as the most likely cause of recurrent ischaemic strokes in the absence of any pathological findings during the diagnostic work - up .	O O O O O B-Disease I-Disease O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O
We conclude that methylphenidate mediated vasculitis should be considered in patients with neurological symptoms and a history of methylphenidate therapy .	O O O B-Chemical O B-Disease O O O O O O O O O O O O B-Chemical O O
This potential side - effect , though very rare , represents one more reason to be very restrictive in the use of methylphenidate .	O O O O O O O O O O O O O O O O O O O O O O B-Chemical O
MDMA polydrug users show process - specific central executive impairments coupled with impaired social and emotional judgement processes .	B-Chemical O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O
In recent years working memory deficits have been reported in users of MDMA ( 3 , 4 - methylenedioxymethamphetamine , ecstasy ) .	O O O O B-Disease I-Disease O O O O O O B-Chemical O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O
"The current study aimed to assess the impact of MDMA use on three separate central executive processes ( set shifting , inhibition and memory updating ) and also on "" prefrontal "" mediated social and emotional judgement processes ."	O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Fifteen polydrug ecstasy users and 15 polydrug non - ecstasy user controls completed a general drug use questionnaire , the Brixton Spatial Anticipation task ( set shifting ) , Backward Digit Span procedure ( memory updating ) , Inhibition of Return ( inhibition ) , an emotional intelligence scale , the Tromso Social Intelligence Scale and the Dysexecutive Questionnaire ( DEX ) .	O O B-Chemical O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Compared with MDMA - free polydrug controls , MDMA polydrug users showed impairments in set shifting and memory updating , and also in social and emotional judgement processes .	O O B-Chemical O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O
The latter two deficits remained significant after controlling for other drug use .	O O O O O O O O O O O O O
These data lend further support to the proposal that cognitive processes mediated by the prefrontal cortex may be impaired by recreational ecstasy use .	O O O O O O O O O O O O O O O O O O O O O B-Chemical O O
Phase II study of the amsacrine analogue CI - 921 ( NSC 343499 ) in non - small cell lung cancer .	O O O O O B-Chemical O B-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O
CI - 921 ( NSC 343499 ; 9 - [ [ 2 - methoxy - 4 - [ ( methylsulphonyl ) amino ] phenyl ] amino ] - N , 5 - dimethyl - 4 - acridinecarboxamide ) is a topoisomerase II poison with high experimental antitumour activity .	B-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O O O O O O O O O O O O
It was administered by 15 min infusion to 16 evaluable patients with non - small cell lung cancer ( NSCLC ) ( 7 with no prior treatment , 9 patients in relapse following surgery / radiotherapy ) at a dose ( 648 mg / m2 divided over 3 days , repeated every 3 weeks ) determined by phase I trial .	O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
