text	labels
Recent comparative genomics studies of Wolbachia strains have revealed putative candidate genes involved in the expression of cytoplasmic incompatibility ( CI ) in insects .	O O O O O O O O O O O O O O O O O O O O O O O O O
However the functional testing of these genes is hindered by the lack of available genetic tools in Wolbachia .	O O O O O O O O O O O O O O O O O O O
To circumvent this problem we generated transgenic Drosophila lines expressing various Wolbachia CI candidate genes under the control of the GAL4 / UAS system in order to evaluate their possible role in Wolbachia - related phenotypes in Drosophila .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The expression of a number of these genes in Drosophila melanogaster failed to mimic or alter CI phenotypes across a range of Wolbachia backgrounds or in the absence of Wolbachia .	O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O
Differential transcription of two highly divergent gut - expressed Bm86 antigen gene homologues in the tick Rhipicephalus appendiculatus ( Acari : Ixodida ) .	O O O O O O O O O O O O O O O O B I O O O O O O
The transcriptional control of gene expression is not well documented in the Arthropoda .	O O O O O O O O O O O O O O
We describe transcriptional analysis of two exceptionally divergent homologues ( Ra86 ) of the Bm86 gut antigen from Rhipicephalus appendiculatus .	O O O O O O O O O O O O O O O O O O B I O
Bm86 forms the basis of a commercial vaccine for the control of Rhipicephalus ( Boophilus ) microplus .	O O O O O O O O O O O O B I I I I O
The R . appendiculatus Ra86 proteins contain 654 and 693 amino acids , with only 80 % amino acid sequence identity .	O B I I O O O O O O O O O O O O O O O O O O
Reverse - transcription PCR of gut cDNA showed transcription of only one genotype in individual female ticks .	O O O O O O O O O O O O O O O O O O
PCR amplification of 3 ' untranslated sequences from genomic DNA indicated that both variants could be encoded within a single genome .	O O O O O O O O O O O O O O O O O O O O O O
When both variants were present , one of the two Ra86 genotypes was transcriptionally dominant .	O O O O O O O O O O O O O O O O
Detection and quantitation of infectious human adenoviruses and JC polyomaviruses in water by immunofluorescence assay .	O O O O O B I O B I O O O O O O
Human adenoviruses ( HAdV ) and JC polyomaviruses ( JCPyV ) have been proposed as markers of fecal / urine contamination of human origin .	O O O O O O O O O O O O O O O O O O O O O O O O O
An indirect immunofluorescence assay has been developed to quantify infectious human adenoviruses types 2 and 41 and JC polyomaviruses strain Mad - 4 in water samples .	O O O O O O O O O O B I O O O O O B I O O O O O O O O
The immunofluorescence assay was compared with other quantitative techniques used commonly such as plaque assay , tissue culture infectious dose - 50 and quantitative PCR ( qPCR ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The immunofluorescence assays showed to be specific for the detection of infectious viruses , obtaining negative results when UV or heat - inactivated viruses were analyzed .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
The assays required less time and showed higher sensitivity for the detection of infectious viral particles than other cell culture techniques ( 1 log ( 10 ) more ) evaluated .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
River water samples spiked previously with human adenoviruses and raw sewage samples were also analyzed using the proposed immunofluorescence assay as well as by qPCR .	O O O O O O B O O O O O O O O O O O O O O O O O O O
The results show quantitations with 2 log ( 10 ) reduction in the numbers of infectious viruses compared with the number of genome copies detected by qPCR .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The immunofluorescence assay developed is fast , sensitive , specific , and a standardizable technique for the quantitation and detection of infectious viruses in water samples .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Expression of the C - terminal ORF2 protein of duck astrovirus for application in a serological test .	O O O O O O O O O B I O O O O O O O
Duck astrovirus ( DAstV ) is an important pathogen causing duck viral hepatitis ( DVH ) , a highly contagious and fatal disease in young ducklings .	B I O B O O O O O O O O O O O O O O O O O O O O O O O
To provide an antigen for a diagnostic serum test , the C - terminus of DAstV ORF2 protein was expressed in Escherichia coli .	O O O O O O O O O O O O O O O O O O O O O B I O
Four positive and 30 negative sera were used to validate the purified ORF2 protein by developing an indirect enzyme - linked immunosorbent assay ( ELISA ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
No cross - reactions were found against other duck pathogens , including duck hepatitis A virus , duck plague herpesvirus , duck reovirus , Newcastle disease virus , and Riemerella anatipestifer 12 / 19 ( 63 . 2 % ) and 26 / 51 ( 51 % ) sera samples from two flocks of ducks that survived DAstV infections in commercial duck farms were positive for DAstV by this method , respectively .	O O O O O O O O O O O O B I I I O B I I O B I O B I I O O B I I I I O O O O O O O B I I O O O O O O O O O O O O O B O O O O O O O O B O O O O O O
Interestingly , DAstV - specific antibodies were also detected in 12 ( 28 . 6 % ) of 42 sera samples from a different flock without DVH , indicating a wide distribution of subclinical infections caused by DAstV .	O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O
A fundamental , eco - hydrological basis for niche segregation in plant communities .	O O O O O O O O O O O O O O
* Ecologists still puzzle over how plant species manage to coexist with one another while competing for the same essential resources .	O O O O O O O O O O O O O O O O O O O O O O
The classic answer for animal communities is that species occupy different niches , but how plants do this is more difficult to determine .	O O O O O O O O O O O O O O O O O O O O O O O O
We previously found niche segregation along fine - scale hydrological gradients in European wet meadows and proposed that the mechanism might be a general one , especially in communities that experience seasonal saturation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
* We quantified the hydrological niches of 96 species from eight fynbos communities in the biodiversity hotspot of the Cape Floristic Region , South Africa and 99 species from 18 lowland wet meadow communities in the UK .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Niche overlap was computed for all combinations of species .	O O O O O O O O O O
* Despite the extreme functional and phylogenetic differences between the fynbos and wet meadow communities , an identical trade - off ( i . e . specialization of species towards tolerance of aeration and / or drying stress ) was found to cause segregation along fine - scale hydrological gradients .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
* This study not only confirms the predicted generality of hydrological niche segregation , but also emphasizes its importance for structuring plant communities .	O O O O O O O O O O O O O O O O O O O O O O O O
Eco - hydrological niche segregation will have implications for conservation in habitats that face changing hydrology caused by water abstraction and climate change .	O O O O O O O O O O O O O O O O O O O O O O O O
Role of lupeol synthase in Lotus japonicus nodule formation .	O O O O O B I O O O
* Triterpenes are plant secondary metabolites , derived from the cyclization of 2 , 3 - oxidosqualene by oxidosqualene cyclases ( OSCs ) .	O O O O O O O O O O O O O O O O O O O O O O O O
Here , we investigated the role of lupeol synthase , encoded by OSC3 , and its product , lupeol , in developing roots and nodules of the model legume Lotus japonicus .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O
* The expression patterns of OSC3 in different developmental stages of uninfected roots and in roots infected with Mesorhizobium loti were determined .	O O O O O O O O O O O O O O O O O O B I O O O
The tissue specificity of OSC3 expression was analysed by in situ hybridization .	O O O O O O O O O O O O O
Functional analysis , in which transgenic L . japonicus roots silenced for OSC3 were generated , was performed .	O O O O O O B I I O O O O O O O O O O
The absence of lupeol in the silenced plant lines was determined by GC - MS .	O O O O O O O O O O O O O O O O
* The expression of ENOD40 , a marker gene for nodule primordia initiation , was increased significantly in the OSC3 - silenced plant lines , suggesting that lupeol influences nodule formation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
